Type,Start,End,Duration,Start Conditions,Start Location,End Conditions,Notes,aStart,aEnd,timeToStart,timeToEnd
sleep,2022-01-12T02:39Z,2022-01-12T07:15Z,4:35,,,,,2022-01-11T17:39Z,2022-01-11T22:15Z,26.65,31.25
sleep,2022-01-12T08:46Z,2022-01-12T09:40Z,0:53,,,,,2022-01-11T23:46Z,2022-01-12T00:40Z,32.766666666666666,33.666666666666664
feed,2022-01-12T19:54Z,2022-01-12T20:06Z,00:12,00:05R,breast,00:06L,,2022-01-12T10:54Z,2022-01-12T11:06Z,19.9,20.1
feed,2022-01-12T21:00Z,2022-01-12T21:11Z,00:11,00:05R,breast,00:05L,,2022-01-12T12:00Z,2022-01-12T12:11Z,21,21.183333333333334
sleep,2022-01-12T21:11Z,2022-01-13T00:12Z,3:01,,,,,2022-01-12T12:11Z,2022-01-12T15:12Z,21.183333333333334,24.2
feed,2022-01-13T00:13Z,2022-01-13T00:26Z,00:13,00:13R,breast,00:00L,,2022-01-12T15:13Z,2022-01-12T15:26Z,24.216666666666665,24.433333333333334
sleep,2022-01-13T00:26Z,2022-01-13T04:14Z,3:48,,,,,2022-01-12T15:26Z,2022-01-12T19:14Z,24.433333333333334,28.233333333333334
feed,2022-01-13T04:20Z,2022-01-13T04:33Z,00:13,00:06R,breast,00:06L,,2022-01-12T19:20Z,2022-01-12T19:33Z,28.333333333333332,28.55
sleep,2022-01-13T04:34Z,2022-01-13T07:03Z,2:29,,,,,2022-01-12T19:34Z,2022-01-12T22:03Z,28.566666666666666,31.05
sleep,2022-01-13T07:46Z,2022-01-13T08:30Z,0:44,,,,,2022-01-12T22:46Z,2022-01-12T23:30Z,31.766666666666666,32.5
sleep,2022-01-13T21:32Z,2022-01-13T23:23Z,1:51,,,,,2022-01-13T12:32Z,2022-01-13T14:23Z,21.533333333333335,23.383333333333333
feed,2022-01-13T23:23Z,2022-01-13T23:38Z,00:15,00:07R,breast,00:07L,,2022-01-13T14:23Z,2022-01-13T14:38Z,23.383333333333333,23.633333333333333
sleep,2022-01-13T23:37Z,2022-01-14T02:56Z,3:18,,,,,2022-01-13T14:37Z,2022-01-13T17:56Z,23.616666666666667,26.933333333333334
feed,2022-01-14T03:02Z,2022-01-14T03:16Z,00:14,00:14R,breast,00:00L,,2022-01-13T18:02Z,2022-01-13T18:16Z,27.033333333333335,27.266666666666666
sleep,2022-01-14T03:17Z,2022-01-14T07:25Z,4:07,,,,,2022-01-13T18:17Z,2022-01-13T22:25Z,27.283333333333335,31.416666666666668
sleep,2022-01-14T20:43Z,2022-01-14T22:49Z,2:05,,,,,2022-01-14T11:43Z,2022-01-14T13:49Z,20.716666666666665,22.816666666666666
feed,2022-01-14T22:50Z,2022-01-14T23:09Z,00:19,00:09R,breast,00:09L,,2022-01-14T13:50Z,2022-01-14T14:09Z,22.833333333333332,23.15
sleep,2022-01-14T23:09Z,2022-01-15T04:08Z,4:58,,,,,2022-01-14T14:09Z,2022-01-14T19:08Z,23.15,28.133333333333333
feed,2022-01-15T04:09Z,2022-01-15T04:26Z,00:17,00:17R,breast,00:00L,,2022-01-14T19:09Z,2022-01-14T19:26Z,28.15,28.433333333333334
sleep,2022-01-15T04:26Z,2022-01-15T07:15Z,2:48,,,,,2022-01-14T19:26Z,2022-01-14T22:15Z,28.433333333333334,31.25
sleep,2022-01-15T19:25Z,2022-01-15T21:40Z,2:14,,,,,2022-01-15T10:25Z,2022-01-15T12:40Z,19.416666666666668,21.666666666666668
feed,2022-01-15T21:40Z,2022-01-15T21:53Z,00:13,00:06R,breast,00:06L,,2022-01-15T12:40Z,2022-01-15T12:53Z,21.666666666666668,21.883333333333333
sleep,2022-01-15T21:53Z,2022-01-16T00:12Z,2:19,,,,,2022-01-15T12:53Z,2022-01-15T15:12Z,21.883333333333333,24.2
feed,2022-01-16T00:13Z,2022-01-16T00:25Z,00:12,00:12R,breast,00:00L,,2022-01-15T15:13Z,2022-01-15T15:25Z,24.216666666666665,24.416666666666668
sleep,2022-01-16T00:25Z,2022-01-16T03:24Z,2:58,,,,,2022-01-15T15:25Z,2022-01-15T18:24Z,24.416666666666668,27.4
feed,2022-01-16T03:24Z,2022-01-16T03:37Z,00:12,00:12R,breast,00:00L,,2022-01-15T18:24Z,2022-01-15T18:37Z,27.4,27.616666666666667
sleep,2022-01-16T03:37Z,2022-01-16T07:30Z,3:52,,,,,2022-01-15T18:37Z,2022-01-15T22:30Z,27.616666666666667,31.5
sleep,2022-01-16T19:51Z,2022-01-16T22:30Z,2:38,,,,,2022-01-16T10:51Z,2022-01-16T13:30Z,19.85,22.5
feed,2022-01-16T22:30Z,2022-01-16T22:43Z,00:13,00:06R,breast,00:06L,,2022-01-16T13:30Z,2022-01-16T13:43Z,22.5,22.716666666666665
sleep,2022-01-16T22:45Z,2022-01-17T02:24Z,3:38,,,,,2022-01-16T13:45Z,2022-01-16T17:24Z,22.75,26.4
feed,2022-01-17T02:24Z,2022-01-17T02:38Z,00:14,00:14R,breast,00:00L,,2022-01-16T17:24Z,2022-01-16T17:38Z,26.4,26.633333333333333
sleep,2022-01-17T02:38Z,2022-01-17T07:24Z,4:45,,,,,2022-01-16T17:38Z,2022-01-16T22:24Z,26.633333333333333,31.4
sleep,2022-01-17T08:44Z,2022-01-17T09:11Z,0:27,,,,,2022-01-16T23:44Z,2022-01-17T00:11Z,32.733333333333334,33.18333333333333
sleep,2022-01-17T20:40Z,2022-01-17T23:25Z,2:44,,,,,2022-01-17T11:40Z,2022-01-17T14:25Z,20.666666666666668,23.416666666666668
feed,2022-01-17T23:25Z,2022-01-17T23:37Z,00:12,00:12R,breast,00:00L,,2022-01-17T14:25Z,2022-01-17T14:37Z,23.416666666666668,23.616666666666667
sleep,2022-01-17T23:38Z,2022-01-18T02:46Z,3:08,,,,,2022-01-17T14:38Z,2022-01-17T17:46Z,23.633333333333333,26.766666666666666
feed,2022-01-18T02:47Z,2022-01-18T03:01Z,00:14,00:14R,breast,00:00L,,2022-01-17T17:47Z,2022-01-17T18:01Z,26.783333333333335,27.016666666666666
sleep,2022-01-18T03:01Z,2022-01-18T07:08Z,4:07,,,,,2022-01-17T18:01Z,2022-01-17T22:08Z,27.016666666666666,31.133333333333333
sleep,2022-01-18T20:55Z,2022-01-18T21:35Z,0:40,,,,,2022-01-18T11:55Z,2022-01-18T12:35Z,20.916666666666668,21.583333333333332
sleep,2022-01-19T00:20Z,2022-01-19T04:00Z,3:40,,,,,2022-01-18T15:20Z,2022-01-18T19:00Z,24.333333333333332,28
feed,2022-01-19T04:00Z,2022-01-19T04:19Z,00:19,00:09R,breast,00:09L,,2022-01-18T19:00Z,2022-01-18T19:19Z,28,28.316666666666666
sleep,2022-01-19T04:26Z,2022-01-19T07:01Z,2:35,,,,,2022-01-18T19:26Z,2022-01-18T22:01Z,28.433333333333334,31.016666666666666
sleep,2022-01-19T08:20Z,2022-01-19T08:45Z,0:24,,,,,2022-01-18T23:20Z,2022-01-18T23:45Z,32.333333333333336,32.75
sleep,2022-01-19T21:00Z,2022-01-19T21:53Z,0:53,,,,,2022-01-19T12:00Z,2022-01-19T12:53Z,21,21.883333333333333
sleep,2022-01-19T23:05Z,2022-01-20T02:17Z,3:12,,,,,2022-01-19T14:05Z,2022-01-19T17:17Z,23.083333333333332,26.283333333333335
feed,2022-01-20T02:20Z,2022-01-20T02:38Z,00:17,00:17R,breast,00:00L,,2022-01-19T17:20Z,2022-01-19T17:38Z,26.333333333333332,26.633333333333333
feed,2022-01-20T05:04Z,2022-01-20T05:22Z,00:17,00:17R,breast,00:00L,,2022-01-19T20:04Z,2022-01-19T20:22Z,29.066666666666666,29.366666666666667
sleep,2022-01-20T05:50Z,2022-01-20T10:30Z,4:39,,,,,2022-01-19T20:50Z,2022-01-20T01:30Z,29.833333333333332,34.5
sleep,2022-01-20T20:37Z,2022-01-21T00:38Z,4:01,,,,,2022-01-20T11:37Z,2022-01-20T15:38Z,20.616666666666667,24.633333333333333
feed,2022-01-21T00:46Z,2022-01-21T01:03Z,00:17,00:17R,breast,00:00L,,2022-01-20T15:46Z,2022-01-20T16:03Z,24.766666666666666,25.05
sleep,2022-01-21T01:03Z,2022-01-21T06:57Z,5:54,,,,,2022-01-20T16:03Z,2022-01-20T21:57Z,25.05,30.95
sleep,2022-01-21T08:46Z,2022-01-21T09:15Z,0:28,,,,,2022-01-20T23:46Z,2022-01-21T00:15Z,32.766666666666666,33.25
sleep,2022-01-21T19:57Z,2022-01-21T23:26Z,3:28,,,,,2022-01-21T10:57Z,2022-01-21T14:26Z,19.95,23.433333333333334
feed,2022-01-21T23:26Z,2022-01-21T23:45Z,00:18,00:18R,breast,00:00L,,2022-01-21T14:26Z,2022-01-21T14:45Z,23.433333333333334,23.75
sleep,2022-01-21T23:45Z,2022-01-22T05:33Z,5:48,,,,,2022-01-21T14:45Z,2022-01-21T20:33Z,23.75,29.55
feed,2022-01-22T05:34Z,2022-01-22T05:51Z,00:17,00:08R,breast,00:08L,,2022-01-21T20:34Z,2022-01-21T20:51Z,29.566666666666666,29.85
sleep,2022-01-22T05:55Z,2022-01-22T08:30Z,2:34,,,,,2022-01-21T20:55Z,2022-01-21T23:30Z,29.916666666666668,32.5
sleep,2022-01-22T21:15Z,2022-01-22T23:56Z,2:40,,,,,2022-01-22T12:15Z,2022-01-22T14:56Z,21.25,23.933333333333334
feed,2022-01-22T23:56Z,2022-01-23T00:13Z,00:17,00:17R,breast,00:00L,,2022-01-22T14:56Z,2022-01-22T15:13Z,23.933333333333334,24.216666666666665
sleep,2022-01-23T00:13Z,2022-01-23T04:29Z,4:16,,,,,2022-01-22T15:13Z,2022-01-22T19:29Z,24.216666666666665,28.483333333333334
feed,2022-01-23T04:30Z,2022-01-23T04:45Z,00:15,00:15R,breast,00:00L,,2022-01-22T19:30Z,2022-01-22T19:45Z,28.5,28.75
sleep,2022-01-23T04:45Z,2022-01-23T08:17Z,3:32,,,,,2022-01-22T19:45Z,2022-01-22T23:17Z,28.75,32.28333333333333
sleep,2022-01-23T20:14Z,2022-01-23T22:47Z,2:32,,,,,2022-01-23T11:14Z,2022-01-23T13:47Z,20.233333333333334,22.783333333333335
feed,2022-01-23T22:47Z,2022-01-23T22:59Z,00:12,00:06R,breast,00:06L,,2022-01-23T13:47Z,2022-01-23T13:59Z,22.783333333333335,22.983333333333334
sleep,2022-01-23T22:59Z,2022-01-24T03:02Z,4:03,,,,,2022-01-23T13:59Z,2022-01-23T18:02Z,22.983333333333334,27.033333333333335
feed,2022-01-24T03:03Z,2022-01-24T03:20Z,00:17,00:08R,breast,00:08L,,2022-01-23T18:03Z,2022-01-23T18:20Z,27.05,27.333333333333332
sleep,2022-01-24T03:20Z,2022-01-24T06:30Z,3:10,,,,,2022-01-23T18:20Z,2022-01-23T21:30Z,27.333333333333332,30.5
feed,2022-01-24T06:37Z,2022-01-24T06:51Z,00:14,00:07R,breast,00:07L,,2022-01-23T21:37Z,2022-01-23T21:51Z,30.616666666666667,30.85
sleep,2022-01-24T06:52Z,2022-01-24T09:40Z,2:47,,,,,2022-01-23T21:52Z,2022-01-24T00:40Z,30.866666666666667,33.666666666666664
sleep,2022-01-24T19:37Z,2022-01-24T20:49Z,1:11,,,,,2022-01-24T10:37Z,2022-01-24T11:49Z,19.616666666666667,20.816666666666666
feed,2022-01-24T20:56Z,2022-01-24T21:08Z,00:11,00:11R,breast,00:00L,,2022-01-24T11:56Z,2022-01-24T12:08Z,20.933333333333334,21.133333333333333
sleep,2022-01-24T21:08Z,2022-01-25,2:51,,,,,2022-01-24T12:08Z,2022-01-24T15:00Z,21.133333333333333,24
feed,2022-01-25,2022-01-25T00:14Z,00:13,00:13R,breast,00:00L,,2022-01-24T15:00Z,2022-01-24T15:14Z,24,24.233333333333334
sleep,2022-01-25T00:14Z,2022-01-25T02:41Z,2:27,,,,,2022-01-24T15:14Z,2022-01-24T17:41Z,24.233333333333334,26.683333333333334
feed,2022-01-25T02:42Z,2022-01-25T03:06Z,00:24,00:24R,breast,00:00L,,2022-01-24T17:42Z,2022-01-24T18:06Z,26.7,27.1
sleep,2022-01-25T03:06Z,2022-01-25T06:19Z,3:13,,,,,2022-01-24T18:06Z,2022-01-24T21:19Z,27.1,30.316666666666666
sleep,2022-01-25T08:34Z,2022-01-25T10:00Z,1:25,,,,,2022-01-24T23:34Z,2022-01-25T01:00Z,32.56666666666667,34
sleep,2022-01-25T19:55Z,2022-01-25T22:18Z,2:23,,,,,2022-01-25T10:55Z,2022-01-25T13:18Z,19.916666666666668,22.3
feed,2022-01-25T22:18Z,2022-01-25T22:30Z,00:12,00:06R,breast,00:06L,,2022-01-25T13:18Z,2022-01-25T13:30Z,22.3,22.5
sleep,2022-01-25T22:30Z,2022-01-26T00:50Z,2:20,,,,,2022-01-25T13:30Z,2022-01-25T15:50Z,22.5,24.833333333333332
feed,2022-01-26T00:50Z,2022-01-26T01:00Z,00:10,00:05R,breast,00:05L,,2022-01-25T15:50Z,2022-01-25T16:00Z,24.833333333333332,25
sleep,2022-01-26T01:00Z,2022-01-26T05:11Z,4:10,,,,,2022-01-25T16:00Z,2022-01-25T20:11Z,25,29.183333333333334
feed,2022-01-26T05:11Z,2022-01-26T05:32Z,00:20,00:20R,breast,00:00L,,2022-01-25T20:11Z,2022-01-25T20:32Z,29.183333333333334,29.533333333333335
sleep,2022-01-26T05:32Z,2022-01-26T08:08Z,2:35,,,,,2022-01-25T20:32Z,2022-01-25T23:08Z,29.533333333333335,32.13333333333333
sleep,2022-01-26T19:24Z,2022-01-26T20:02Z,0:38,,,,,2022-01-26T10:24Z,2022-01-26T11:02Z,19.4,20.033333333333335
feed,2022-01-26T21:00Z,2022-01-26T21:18Z,00:18,00:09R,breast,00:09L,,2022-01-26T12:00Z,2022-01-26T12:18Z,21,21.3
sleep,2022-01-26T21:18Z,2022-01-27T01:04Z,3:45,,,,,2022-01-26T12:18Z,2022-01-26T16:04Z,21.3,25.066666666666666
feed,2022-01-27T01:04Z,2022-01-27T01:18Z,00:14,00:14R,breast,00:00L,,2022-01-26T16:04Z,2022-01-26T16:18Z,25.066666666666666,25.3
sleep,2022-01-27T01:19Z,2022-01-27T07:24Z,6:05,,,,,2022-01-26T16:19Z,2022-01-26T22:24Z,25.316666666666666,31.4
sleep,2022-01-27T20:03Z,2022-01-28T00:07Z,4:04,,,,,2022-01-27T11:03Z,2022-01-27T15:07Z,20.05,24.116666666666667
feed,2022-01-28T00:07Z,2022-01-28T00:22Z,00:14,00:14R,breast,00:00L,,2022-01-27T15:07Z,2022-01-27T15:22Z,24.116666666666667,24.366666666666667
sleep,2022-01-28T00:22Z,2022-01-28T04:32Z,4:09,,,,,2022-01-27T15:22Z,2022-01-27T19:32Z,24.366666666666667,28.533333333333335
feed,2022-01-28T04:32Z,2022-01-28T04:48Z,00:15,00:15R,breast,00:00L,,2022-01-27T19:32Z,2022-01-27T19:48Z,28.533333333333335,28.8
sleep,2022-01-28T04:48Z,2022-01-28T07:38Z,2:49,,,,,2022-01-27T19:48Z,2022-01-27T22:38Z,28.8,31.633333333333333
sleep,2022-01-28T20:07Z,2022-01-28T20:50Z,0:43,,,,,2022-01-28T11:07Z,2022-01-28T11:50Z,20.116666666666667,20.833333333333332
sleep,2022-01-28T22:40Z,2022-01-29T01:29Z,2:49,,,,,2022-01-28T13:40Z,2022-01-28T16:29Z,22.666666666666668,25.483333333333334
feed,2022-01-29T01:30Z,2022-01-29T01:42Z,00:12,00:12R,breast,00:00L,,2022-01-28T16:30Z,2022-01-28T16:42Z,25.5,25.7
sleep,2022-01-29T01:42Z,2022-01-29T07:24Z,5:42,,,,,2022-01-28T16:42Z,2022-01-28T22:24Z,25.7,31.4
sleep,2022-01-29T21:29Z,2022-01-30T00:46Z,3:16,,,,,2022-01-29T12:29Z,2022-01-29T15:46Z,21.483333333333334,24.766666666666666
feed,2022-01-30T00:46Z,2022-01-30T01:01Z,00:15,00:15R,breast,00:00L,,2022-01-29T15:46Z,2022-01-29T16:01Z,24.766666666666666,25.016666666666666
sleep,2022-01-30T01:01Z,2022-01-30T05:08Z,4:07,,,,,2022-01-29T16:01Z,2022-01-29T20:08Z,25.016666666666666,29.133333333333333
feed,2022-01-30T05:09Z,2022-01-30T05:33Z,00:24,00:24R,breast,00:00L,,2022-01-29T20:09Z,2022-01-29T20:33Z,29.15,29.55
sleep,2022-01-30T06:55Z,2022-01-30T09:02Z,2:07,,,,,2022-01-29T21:55Z,2022-01-30T00:02Z,30.916666666666668,33.03333333333333
sleep,2022-01-30T19:08Z,2022-01-30T19:40Z,0:31,,,,,2022-01-30T10:08Z,2022-01-30T10:40Z,19.133333333333333,19.666666666666668
sleep,2022-01-30T21:12Z,2022-01-30T23:12Z,2:00,,,,,2022-01-30T12:12Z,2022-01-30T14:12Z,21.2,23.2
feed,2022-01-30T23:12Z,2022-01-30T23:24Z,00:12,00:06R,breast,00:06L,,2022-01-30T14:12Z,2022-01-30T14:24Z,23.2,23.4
sleep,2022-01-30T23:34Z,2022-01-31T01:56Z,2:21,,,,,2022-01-30T14:34Z,2022-01-30T16:56Z,23.566666666666666,25.933333333333334
feed,2022-01-31T01:56Z,2022-01-31T02:11Z,00:15,00:07R,breast,00:07L,,2022-01-30T16:56Z,2022-01-30T17:11Z,25.933333333333334,26.183333333333334
sleep,2022-01-31T02:11Z,2022-01-31T05:13Z,3:01,,,,,2022-01-30T17:11Z,2022-01-30T20:13Z,26.183333333333334,29.216666666666665
feed,2022-01-31T05:13Z,2022-01-31T05:26Z,00:13,00:06R,breast,00:06L,,2022-01-30T20:13Z,2022-01-30T20:26Z,29.216666666666665,29.433333333333334
sleep,2022-01-31T05:27Z,2022-01-31T07:23Z,1:55,,,,,2022-01-30T20:27Z,2022-01-30T22:23Z,29.45,31.383333333333333
sleep,2022-01-31T21:05Z,2022-02-01T00:52Z,3:46,,,,,2022-01-31T12:05Z,2022-01-31T15:52Z,21.083333333333332,24.866666666666667
feed,2022-02-01T00:52Z,2022-02-01T01:06Z,00:13,00:13R,breast,00:00L,,2022-01-31T15:52Z,2022-01-31T16:06Z,24.866666666666667,25.1
sleep,2022-02-01T01:06Z,2022-02-01T04:12Z,3:06,,,,,2022-01-31T16:06Z,2022-01-31T19:12Z,25.1,28.2
feed,2022-02-01T04:12Z,2022-02-01T04:23Z,00:10,00:10R,breast,00:00L,,2022-01-31T19:12Z,2022-01-31T19:23Z,28.2,28.383333333333333
sleep,2022-02-01T04:23Z,2022-02-01T06:36Z,2:13,,,,,2022-01-31T19:23Z,2022-01-31T21:36Z,28.383333333333333,30.6
sleep,2022-02-01T08:39Z,2022-02-01T10:07Z,1:27,,,,,2022-01-31T23:39Z,2022-02-01T01:07Z,32.65,34.11666666666667
sleep,2022-02-01T21:18Z,2022-02-02T00:11Z,2:52,,,,,2022-02-01T12:18Z,2022-02-01T15:11Z,21.3,24.183333333333334
feed,2022-02-02T00:12Z,2022-02-02T00:32Z,00:20,00:20R,breast,00:00L,,2022-02-01T15:12Z,2022-02-01T15:32Z,24.2,24.533333333333335
sleep,2022-02-02T00:32Z,2022-02-02T03:50Z,3:17,,,,,2022-02-01T15:32Z,2022-02-01T18:50Z,24.533333333333335,27.833333333333332
feed,2022-02-02T03:50Z,2022-02-02T04:04Z,00:13,00:13R,breast,00:00L,,2022-02-01T18:50Z,2022-02-01T19:04Z,27.833333333333332,28.066666666666666
sleep,2022-02-02T04:04Z,2022-02-02T07:49Z,3:44,,,,,2022-02-01T19:04Z,2022-02-01T22:49Z,28.066666666666666,31.816666666666666
sleep,2022-02-03T00:40Z,2022-02-03T03:20Z,2:40,,,,,2022-02-02T15:40Z,2022-02-02T18:20Z,24.666666666666668,27.333333333333332
sleep,2022-02-03T07:00Z,2022-02-03T07:30Z,0:30,,,,,2022-02-02T22:00Z,2022-02-02T22:30Z,31,31.5
sleep,2022-02-03T08:53Z,2022-02-03T09:27Z,0:33,,,,,2022-02-02T23:53Z,2022-02-03T00:27Z,32.88333333333333,33.45
sleep,2022-02-03T20:00Z,2022-02-04T02:40Z,6:40,,,,,2022-02-03T11:00Z,2022-02-03T17:40Z,20,26.666666666666668
feed,2022-02-04T02:41Z,2022-02-04T02:57Z,00:15,00:15R,breast,00:00L,,2022-02-03T17:41Z,2022-02-03T17:57Z,26.683333333333334,26.95
sleep,2022-02-04T02:57Z,2022-02-04T06:27Z,3:30,,,,,2022-02-03T17:57Z,2022-02-03T21:27Z,26.95,30.45
sleep,2022-02-04T08:28Z,2022-02-04T10:04Z,1:36,,,,,2022-02-03T23:28Z,2022-02-04T01:04Z,32.46666666666667,34.06666666666667
feed,2022-02-04T21:15Z,2022-02-04T21:28Z,00:13,00:12R,breast,00:00L,,2022-02-04T12:15Z,2022-02-04T12:28Z,21.25,21.466666666666665
sleep,2022-02-04T22:01Z,2022-02-05T02:44Z,4:42,,,,,2022-02-04T13:01Z,2022-02-04T17:44Z,22.016666666666666,26.733333333333334
feed,2022-02-05T02:44Z,2022-02-05T02:58Z,00:14,00:14R,breast,00:00L,,2022-02-04T17:44Z,2022-02-04T17:58Z,26.733333333333334,26.966666666666665
sleep,2022-02-05T02:58Z,2022-02-05T05:57Z,2:58,,,,,2022-02-04T17:58Z,2022-02-04T20:57Z,26.966666666666665,29.95
feed,2022-02-05T05:57Z,2022-02-05T06:17Z,00:20,00:20R,breast,00:00L,,2022-02-04T20:57Z,2022-02-04T21:17Z,29.95,30.283333333333335
sleep,2022-02-05T08:27Z,2022-02-05T09:34Z,1:07,,,,,2022-02-04T23:27Z,2022-02-05T00:34Z,32.45,33.56666666666667
feed,2022-02-05T20:36Z,2022-02-05T20:52Z,00:16,00:08R,breast,00:08L,,2022-02-05T11:36Z,2022-02-05T11:52Z,20.6,20.866666666666667
sleep,2022-02-05T22:22Z,2022-02-06T02:12Z,3:50,,,,,2022-02-05T13:22Z,2022-02-05T17:12Z,22.366666666666667,26.2
feed,2022-02-06T02:13Z,2022-02-06T02:26Z,00:13,00:13R,breast,00:00L,,2022-02-05T17:13Z,2022-02-05T17:26Z,26.216666666666665,26.433333333333334
sleep,2022-02-06T02:26Z,2022-02-06T04:42Z,2:15,,,,,2022-02-05T17:26Z,2022-02-05T19:42Z,26.433333333333334,28.7
feed,2022-02-06T04:43Z,2022-02-06T04:55Z,00:12,00:06R,breast,00:06L,,2022-02-05T19:43Z,2022-02-05T19:55Z,28.716666666666665,28.916666666666668
sleep,2022-02-06T04:55Z,2022-02-06T07:00Z,2:04,,,,,2022-02-05T19:55Z,2022-02-05T22:00Z,28.916666666666668,31
sleep,2022-02-06T19:06Z,2022-02-06T19:37Z,0:31,,,,,2022-02-06T10:06Z,2022-02-06T10:37Z,19.1,19.616666666666667
sleep,2022-02-06T20:16Z,2022-02-06T22:59Z,2:43,,,,,2022-02-06T11:16Z,2022-02-06T13:59Z,20.266666666666666,22.983333333333334
feed,2022-02-06T23:00Z,2022-02-06T23:10Z,00:10,00:05R,breast,00:05L,,2022-02-06T14:00Z,2022-02-06T14:10Z,23,23.166666666666668
sleep,2022-02-06T23:25Z,2022-02-07T01:51Z,2:26,,,,,2022-02-06T14:25Z,2022-02-06T16:51Z,23.416666666666668,25.85
feed,2022-02-07T01:52Z,2022-02-07T02:05Z,00:13,00:13R,breast,00:00L,,2022-02-06T16:52Z,2022-02-06T17:05Z,25.866666666666667,26.083333333333332
sleep,2022-02-07T02:06Z,2022-02-07T06:07Z,4:01,,,,,2022-02-06T17:06Z,2022-02-06T21:07Z,26.1,30.116666666666667
sleep,2022-02-07T08:21Z,2022-02-07T08:49Z,0:28,,,,,2022-02-06T23:21Z,2022-02-06T23:49Z,32.35,32.81666666666667
sleep,2022-02-07T19:25Z,2022-02-07T21:03Z,1:38,,,,,2022-02-07T10:25Z,2022-02-07T12:03Z,19.416666666666668,21.05
feed,2022-02-07T21:04Z,2022-02-07T21:18Z,00:14,00:14R,breast,00:00L,,2022-02-07T12:04Z,2022-02-07T12:18Z,21.066666666666666,21.3
sleep,2022-02-07T21:18Z,2022-02-08T00:18Z,2:59,,,,,2022-02-07T12:18Z,2022-02-07T15:18Z,21.3,24.3
feed,2022-02-08T00:19Z,2022-02-08T00:34Z,00:14,00:14R,breast,00:00L,,2022-02-07T15:19Z,2022-02-07T15:34Z,24.316666666666666,24.566666666666666
sleep,2022-02-08T00:34Z,2022-02-08T04:33Z,3:58,,,,,2022-02-07T15:34Z,2022-02-07T19:33Z,24.566666666666666,28.55
feed,2022-02-08T04:33Z,2022-02-08T04:45Z,00:12,00:12R,breast,00:00L,,2022-02-07T19:33Z,2022-02-07T19:45Z,28.55,28.75
sleep,2022-02-08T05:00Z,2022-02-08T07:00Z,2:00,,,,,2022-02-07T20:00Z,2022-02-07T22:00Z,29,31
sleep,2022-02-08T19:12Z,2022-02-08T21:48Z,2:36,,,,,2022-02-08T10:12Z,2022-02-08T12:48Z,19.2,21.8
feed,2022-02-08T21:49Z,2022-02-08T22:01Z,00:12,00:12R,breast,00:00L,,2022-02-08T12:49Z,2022-02-08T13:01Z,21.816666666666666,22.016666666666666
sleep,2022-02-08T22:05Z,2022-02-09T01:34Z,3:28,,,,,2022-02-08T13:05Z,2022-02-08T16:34Z,22.083333333333332,25.566666666666666
feed,2022-02-09T01:34Z,2022-02-09T01:48Z,00:14,00:14R,breast,00:00L,,2022-02-08T16:34Z,2022-02-08T16:48Z,25.566666666666666,25.8
sleep,2022-02-09T01:48Z,2022-02-09T07:13Z,5:24,,,,,2022-02-08T16:48Z,2022-02-08T22:13Z,25.8,31.216666666666665
sleep,2022-02-09T19:15Z,2022-02-09T20:58Z,1:42,,,,,2022-02-09T10:15Z,2022-02-09T11:58Z,19.25,20.966666666666665
feed,2022-02-09T20:58Z,2022-02-09T21:18Z,00:19,00:19R,breast,00:00L,,2022-02-09T11:58Z,2022-02-09T12:18Z,20.966666666666665,21.3
sleep,2022-02-09T22:11Z,2022-02-10T00:51Z,2:39,,,,,2022-02-09T13:11Z,2022-02-09T15:51Z,22.183333333333334,24.85
feed,2022-02-10T00:51Z,2022-02-10T01:08Z,00:16,00:16R,breast,00:00L,,2022-02-09T15:51Z,2022-02-09T16:08Z,24.85,25.133333333333333
sleep,2022-02-10T01:08Z,2022-02-10T07:04Z,5:55,,,,,2022-02-09T16:08Z,2022-02-09T22:04Z,25.133333333333333,31.066666666666666
sleep,2022-02-10T08:57Z,2022-02-10T09:32Z,0:34,,,,,2022-02-09T23:57Z,2022-02-10T00:32Z,32.95,33.53333333333333
sleep,2022-02-10T19:21Z,2022-02-10T22:33Z,3:11,,,,,2022-02-10T10:21Z,2022-02-10T13:33Z,19.35,22.55
feed,2022-02-10T22:33Z,2022-02-10T22:43Z,00:09,00:09R,breast,00:00L,,2022-02-10T13:33Z,2022-02-10T13:43Z,22.55,22.716666666666665
sleep,2022-02-10T22:43Z,2022-02-11T04:33Z,5:49,,,,,2022-02-10T13:43Z,2022-02-10T19:33Z,22.716666666666665,28.55
feed,2022-02-11T04:33Z,2022-02-11T04:49Z,00:15,00:15R,breast,00:00L,,2022-02-10T19:33Z,2022-02-10T19:49Z,28.55,28.816666666666666
sleep,2022-02-11T04:49Z,2022-02-11T08:06Z,3:17,,,,,2022-02-10T19:49Z,2022-02-10T23:06Z,28.816666666666666,32.1
sleep,2022-02-11T19:50Z,2022-02-11T22:32Z,2:42,,,,,2022-02-11T10:50Z,2022-02-11T13:32Z,19.833333333333332,22.533333333333335
feed,2022-02-11T22:32Z,2022-02-11T22:47Z,00:15,00:07R,breast,00:07L,,2022-02-11T13:32Z,2022-02-11T13:47Z,22.533333333333335,22.783333333333335
sleep,2022-02-11T22:47Z,2022-02-12T02:41Z,3:54,,,,,2022-02-11T13:47Z,2022-02-11T17:41Z,22.783333333333335,26.683333333333334
